id_grid,cellCentroidLatitude__,cellCentroidLongitude__,x2_3_7_8TCDD,Oxamyl100G_kg_kg_hectare_,Glyphosate360G_L_L_hectare_,ChromeEtCompos_s_exprim_sEnTantQueCr_,Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,HydrocarburesAromatiquesPolycycliques_HAP_,MercureEtCompos_s_exprim_sEnTantQueHg_,Particules_PM10_,ZincEtCompos_s_exprim_sEnTantQueZn_,impact_x2_3_7_8TCDD,impact_Oxamyl100G_kg_kg_hectare_,impact_Glyphosate360G_L_L_hectare_,impact_ChromeEtCompos_s_exprim_sEnTantQueCr_,impact_Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,impact_HydrocarburesAromatiquesPolycycliques_HAP_,impact_MercureEtCompos_s_exprim_sEnTantQueHg_,impact_Particules_PM10_,impact_ZincEtCompos_s_exprim_sEnTantQueZn_,impact
52,-9.995,23.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-9.995,23.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-9.995,23.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-9.995,23.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-9.995,23.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-9.995,23.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-9.995,23.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-9.995,22.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-9.995,22.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-9.995,22.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-9.995,22.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-9.845,31.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-9.845,31.485,7.62679052239617e-18,7.49323972699392e-12,6.73034469513354e-12,3.04438929106993e-47,9.53045401985587e-46,1.50973335702022e-45,2.14070663880925e-47,9.91682350428385e-46,5.56340961078202e-48,0,0,0,0,0,0,0,0,0,0
65,-9.845,31.335,2.4300152550981e-17,2.43190279477721e-11,2.21210292491427e-11,1.06889131929917e-45,4.57858564962024e-44,5.23376965916901e-44,7.42115513529814e-46,3.43785011642686e-44,2.67275255437705e-46,0,0,0,0,0,0,0,0,0,0
66,-9.845,31.185,5.29002107843955e-17,5.43537901193317e-11,5.1906997580951e-11,2.39749699349153e-44,1.09350406808552e-42,1.17030786315467e-42,1.65942270564292e-44,7.68727568389081e-43,6.38333749871614e-45,0,0,0,0,0,0,0,0,0,0
67,-9.845,31.035,1.01064091875611e-16,1.10693989169404e-10,1.44342099482289e-10,3.4794859294586e-43,1.57128768178455e-41,1.69932055115749e-41,2.4095293174867e-43,1.11621445632571e-41,9.17240265425487e-44,0,0,0,0,0,0,0,0,0,0
68,-9.845,30.885,1.78423766640243e-16,2.35821548123585e-10,5.77817158476982e-10,3.75024937574657e-42,1.77792775869454e-40,1.82697459715171e-40,2.59053469996698e-42,1.2000651997597e-40,1.03786654122499e-42,0,0,0,0,0,0,0,0,0,0
69,-9.845,30.735,2.42726077793495e-16,3.58875828406716e-10,1.09148445229632e-09,3.09874655141436e-41,1.55978079908703e-39,1.50466082433774e-39,2.13351410753313e-41,9.88350410314723e-40,9.10523090118077e-42,0,0,0,0,0,0,0,0,0,0
70,-9.845,30.585,1.78700901383518e-16,2.40665591054093e-10,5.9356861133988e-10,1.37330837662998e-41,6.95110143513776e-40,6.66629690610622e-40,9.45238838157565e-42,4.37881891776492e-40,4.0577101141323e-42,0,0,0,0,0,0,0,0,0,0
71,-9.845,30.435,7.9089695266395e-17,9.79918097155595e-11,1.76874341992883e-10,1.0850053048499e-42,5.44569046604785e-41,5.26932576975822e-41,7.47157145658733e-43,3.46120547726408e-41,3.1789254762477e-43,0,0,0,0,0,0,0,0,0,0
72,-9.845,30.285,2.20925253791532e-17,2.72073276215121e-11,3.96642049448123e-11,4.81478628966512e-44,2.39674408944361e-42,2.33937624990801e-42,3.31708791195748e-44,1.5366409752143e-42,1.39910098219413e-44,0,0,0,0,0,0,0,0,0,0
73,-9.845,30.135,2.09694717321704e-18,5.72362507744851e-12,2.20350710576055e-11,5.55833253278063e-46,2.74318353224529e-44,2.70193213840956e-44,3.83116928523157e-46,1.77478917138352e-44,1.60133524618602e-46,0,0,0,0,0,0,0,0,0,0
74,-9.845,29.985,1.79034196270556e-19,1.64941947785903e-10,1.02841619519785e-09,4.62165391297853e-47,1.05839232724161e-45,2.31300514324993e-45,3.27969534668548e-47,1.51931886935205e-45,6.17837292986905e-48,0,0,0,0,0,0,0,0,0,0
75,-9.845,29.835,4.84885533867366e-20,1.13272852303366e-09,7.07824246494219e-09,2.85926042108463e-46,5.81277958616392e-45,1.43497042630148e-44,2.03469752045584e-46,9.42573626351166e-45,3.39321437139443e-47,0,0,0,0,0,0,0,0,0,0
76,-9.845,29.685,3.10578262972574e-20,3.66535475827266e-09,2.30225417470021e-08,6.59386550203091e-46,8.76441826712855e-45,3.33445244713359e-44,4.72804317211427e-46,2.19026599948194e-44,5.11623594368299e-47,0,0,0,0,0,0,0,0,0,0
77,-9.845,29.535,7.37865036931486e-20,1.56768814884678e-08,9.9290747368827e-08,2.46771862604033e-45,3.19650419424312e-44,1.24835453475038e-43,1.77008796136176e-45,8.19993248100833e-44,1.86596180028277e-46,0,0,0,0,0,0,0,0,0,0
78,-9.845,29.385,2.61544034327376e-19,6.28107222553647e-08,4.0211640087447e-07,6.40268690991277e-45,8.09388333291594e-44,3.24003700334266e-43,4.59416803026254e-45,2.12824834001912e-43,4.72481068843139e-46,0,0,0,0,0,0,0,0,0,0
79,-9.845,29.235,5.98564751268198e-19,1.51073115434403e-07,9.73151139178051e-07,1.00731657278526e-44,1.25385579782881e-43,5.098519138735e-43,7.22937843138603e-45,3.34900955833958e-43,7.31939300251867e-46,0,0,0,0,0,0,0,0,0,0
80,-9.845,29.085,6.74230680842198e-19,1.73660499158511e-07,1.12155583610933e-06,8.98778706887291e-45,1.10973553374628e-43,4.54964598501384e-43,6.45111093231313e-45,2.98847713939406e-43,6.47808985707875e-46,0,0,0,0,0,0,0,0,0,0
81,-9.845,28.935,4.29748476522583e-19,1.11571485696752e-07,7.21177722402459e-07,5.26770796089485e-45,6.49188564057828e-44,2.6665967163074e-43,3.78106588629195e-45,1.75157877182474e-43,3.78964332239397e-46,0,0,0,0,0,0,0,0,0,0
82,-9.845,28.785,2.70630912108288e-19,7.07343479500647e-08,4.57404664063197e-07,3.11791474721936e-45,3.8378605005953e-44,1.57836271581558e-43,2.23801873919259e-45,1.03676218093097e-43,2.24035407137243e-46,0,0,0,0,0,0,0,0,0,0
83,-9.845,28.635,1.73735407139306e-19,4.56288841877991e-08,2.95151224102488e-07,1.96399693303824e-45,2.39100121249246e-44,9.94365928773361e-44,1.4099481443082e-45,6.53158477850775e-44,1.39574883130993e-46,0,0,0,0,0,0,0,0,0,0
84,-9.845,28.485,6.97761285148302e-20,1.8459052228427e-08,1.19445254774408e-07,5.79502695691775e-45,4.68134284483329e-44,2.94689680162892e-43,4.17851372084922e-45,1.9356964811834e-43,2.73273769519645e-46,0,0,0,0,0,0,0,0,0,0
85,-9.845,28.335,1.48087628099478e-20,3.97436153109943e-09,2.56470535131708e-08,3.67428308806294e-43,2.77563881731742e-42,1.86949820963461e-41,2.65083049930466e-43,1.22799722880288e-41,1.6202814298956e-44,0,0,0,0,0,0,0,0,0,0
86,-9.845,28.185,2.66990369216708e-21,9.81356866215954e-10,4.78534350984775e-09,1.90030448699233e-41,1.45185340944616e-40,9.66798172454523e-40,1.37085880532368e-41,6.35050341566193e-40,8.47520610138108e-43,0,0,0,0,0,0,0,0,0,0
87,-9.845,28.035,1.05228694663222e-21,4.5975630535111e-09,3.2974944370832e-09,5.81496199208673e-40,4.49878911267357e-39,2.95811314435695e-38,4.19441778710662e-40,1.94306403987714e-38,2.62617179109017e-41,0,0,0,0,0,0,0,0,0,0
88,-9.845,27.885,9.62515851773143e-21,5.72072046612194e-08,3.12344588074873e-08,1.16823906825774e-38,9.15487042565101e-38,5.94228265367885e-37,8.42578185562403e-39,3.90324344461783e-37,5.34416299622911e-40,0,0,0,0,0,0,0,0,0,0
89,-9.845,27.735,1.15606657961864e-19,5.64814287899997e-07,3.04834900254921e-07,1.82334087547177e-37,1.45101067455919e-36,9.2732741364497e-36,1.31489175986525e-37,6.09123607757578e-36,8.47028645196276e-39,0,0,0,0,0,0,0,0,0,0
90,-9.845,27.585,9.47103242690879e-19,3.67495557163502e-06,1.97396120512321e-06,2.12386891456123e-36,1.7203911541159e-35,1.08000792372251e-34,1.53138308929105e-36,7.09413216114077e-35,1.00427970743582e-37,0,0,0,0,0,0,0,0,0,0
91,-9.845,27.435,5.40963204858771e-18,1.49820669309525e-05,8.01451559760619e-06,1.81739309435018e-35,1.49498057007589e-34,9.24037934439291e-34,1.31022748591179e-35,6.06962882848637e-34,8.72696092978222e-37,0,0,0,0,0,0,0,0,0,0
92,-9.845,27.285,2.46349925122977e-17,4.33244274592251e-05,2.30269707415143e-05,1.14253001022555e-34,9.49102908315895e-34,5.80859282179359e-33,8.23621810959743e-35,3.81542803927101e-33,5.54039572697041e-36,0,0,0,0,0,0,0,0,0,0
93,-9.845,27.135,9.98651509471948e-17,0.000116863272986177,6.15161552831177e-05,5.63176907206803e-34,4.71128786999711e-33,2.8629977126922e-32,4.05955010661779e-34,1.88058658689069e-32,2.75021800660073e-35,0,0,0,0,0,0,0,0,0,0
94,-9.845,26.985,3.7494191617927e-16,0.000364950805662959,0.000190816681732756,2.5320479420578e-33,2.15147508942457e-32,1.28702536441557e-31,1.82492075776756e-33,8.4539454103582e-32,1.2559252634341e-34,0,0,0,0,0,0,0,0,0,0
95,-9.845,26.835,1.37507143151377e-15,0.00120692021820776,0.000628834657477857,1.62772143839851e-32,1.46249872453436e-31,8.26930033000701e-31,1.17253460900489e-32,5.43176657621516e-31,8.53734735540746e-34,0,0,0,0,0,0,0,0,0,0
96,-9.845,26.685,5.38349442081238e-15,0.00364570364643125,0.00188735948302703,1.7608474078127e-31,1.67408808118596e-30,8.94062373925965e-30,1.26772403250757e-31,5.87273158059132e-30,9.77250146071553e-33,0,0,0,0,0,0,0,0,0,0
97,-9.845,26.535,2.35017629469436e-14,0.00948947156633919,0.00484278545720184,1.86626162486302e-30,1.81927919253439e-29,9.47341725616448e-29,1.34327079137391e-30,6.22270194103962e-29,1.06200555016386e-31,0,0,0,0,0,0,0,0,0,0
98,-9.845,26.385,1.11212930121525e-13,0.0222885076875759,0.0110895833193698,1.67109604654848e-29,1.65049104024522e-28,8.4815624468919e-28,1.20263203784359e-29,5.57119291531041e-28,9.63475338567385e-31,0,0,0,0,0,0,0,0,0,0
99,-9.845,26.235,5.62741482870867e-13,0.0512734566626162,0.0246761803097856,1.48999756798947e-28,1.48791015624486e-27,7.56152194316309e-27,1.07217609970409e-28,4.96685578187919e-27,8.68568626337255e-30,0,0,0,0,0,0,0,0,0,0
100,-9.845,26.085,3.50577676889922e-12,0.125048767510494,0.0575368117274032,1.69249317036463e-27,1.71286801888837e-26,8.58792243691122e-26,1.21771321331602e-27,5.64105646068645e-26,9.99887933806936e-29,0,0,0,0,0,0,0,0,0,0
101,-9.845,25.935,1.69673107602637e-11,0.26991198029362,0.11889022329205,1.1659032494602e-26,1.1901974811452e-25,5.91538202368916e-25,8.38763845967977e-27,3.88557351644665e-25,6.94778633245907e-28,0,0,0,0,0,0,0,0,0,0
102,-9.845,25.785,3.88444401369714e-11,0.436744811125085,0.186808059061451,2.67087999288651e-26,2.73052501970702e-25,1.35508866385767e-24,1.92143022170531e-26,8.90102550204986e-25,1.59394594332455e-27,0,0,0,0,0,0,0,0,0,0
103,-9.845,25.635,5.16122910978177e-11,0.578497069558297,0.243232236287228,2.89125117649854e-26,2.94505019999512e-25,1.46695392297495e-24,2.080048100638e-26,9.63582282620553e-25,1.71917517848132e-27,0,0,0,0,0,0,0,0,0,0
104,-9.845,25.485,4.83030123416838e-11,0.65294444304301,0.272788892358334,2.03198369067799e-26,2.05801641283624e-25,1.03104545562372e-24,1.46195739897019e-26,6.77251765072938e-25,1.20136857056576e-27,0,0,0,0,0,0,0,0,0,0
105,-9.845,25.335,3.22482774973132e-11,0.565783662778946,0.236908416140681,1.03005545239657e-26,1.03713414957645e-25,5.22691946264597e-25,7.41144198886347e-27,3.433350501341e-25,6.05427812688975e-28,0,0,0,0,0,0,0,0,0,0
106,-9.845,25.185,1.5404285070839e-11,0.365932177207954,0.15465827625122,3.87105114058409e-27,3.87712367268046e-26,1.96443997539022e-25,2.78545193249234e-27,1.29036060772707e-25,2.26327376475174e-28,0,0,0,0,0,0,0,0,0,0
107,-9.845,25.035,5.80827757674495e-12,0.181135293850556,0.0773493162241795,1.20836072259403e-27,1.20521276303872e-26,6.13233475530923e-26,8.69526374379189e-28,4.02808092931159e-26,7.03543828684209e-29,0,0,0,0,0,0,0,0,0,0
108,-9.845,24.885,1.97818412276608e-12,0.073617752462316,0.031685815012888,3.4736148776032e-28,3.45455949177966e-27,1.76288632396616e-26,2.49966157244404e-28,1.1579682234347e-26,2.01660162331302e-29,0,0,0,0,0,0,0,0,0,0
109,-9.845,24.735,7.21517459756393e-13,0.0244322328757058,0.010571598958814,8.54218363922679e-29,8.47615919411475e-28,4.33532812137199e-27,6.14722172473872e-29,2.84770046398521e-27,4.94796411740415e-30,0,0,0,0,0,0,0,0,0,0
110,-9.845,24.585,4.99726059098807e-13,0.00655457519460519,0.0028342859712613,1.59027310775494e-29,1.57451137961966e-28,8.07114083525091e-28,1.14443684299907e-29,5.30160367519317e-28,9.19122168131666e-31,0,0,0,0,0,0,0,0,0,0
111,-9.845,24.435,7.19605418776567e-13,0.0017775563267391,0.000746100058851915,2.19733997203662e-30,2.17078038824831e-29,1.11524575428728e-28,1.58134810958848e-30,7.32559511766863e-29,1.26719463866113e-31,0,0,0,0,0,0,0,0,0,0
112,-9.845,24.285,9.62477522845459e-13,0.000792028756467419,0.000308862330084091,2.52482367172003e-31,2.48885563891267e-30,1.28148759788356e-29,1.81706855424823e-31,8.41757007755492e-30,1.4528713000447e-32,0,0,0,0,0,0,0,0,0,0
113,-9.845,24.135,9.6504414272156e-13,0.00051176516844023,0.000188594748149059,2.8306600963622e-32,2.78447928729614e-31,1.43674829594852e-30,2.03721842743498e-32,9.43741436509257e-31,1.62544182241186e-33,0,0,0,0,0,0,0,0,0,0
114,-9.845,23.985,7.14905079944099e-13,0.000316956643326539,0.000113469085641289,3.27437780340251e-33,3.21451963227149e-32,1.66199951630547e-31,2.35661044495636e-33,1.09169978862603e-31,1.87647819008114e-34,0,0,0,0,0,0,0,0,0,0
115,-9.845,23.835,3.90618881960524e-13,0.000159346719205036,5.61815865694495e-05,3.51179401965875e-34,3.44058355269532e-33,1.78254465869966e-32,2.52753585069076e-34,1.17088098283249e-32,2.00844317081425e-35,0,0,0,0,0,0,0,0,0,0
116,-9.845,23.685,1.51483853972268e-13,5.9227120654103e-05,2.06987115626555e-05,2.8467697203219e-35,2.78261344533844e-34,1.44502120220989e-33,2.04894888650818e-35,9.49175571674914e-34,1.62435263980221e-36,0,0,0,0,0,0,0,0,0,0
117,-9.845,23.535,3.84295806260025e-14,1.46392321138098e-05,5.08442831597568e-06,1.32272042123354e-36,1.28905683523632e-35,6.71434232510613e-35,9.52051375413843e-37,4.41037799660462e-35,7.52487873972873e-38,0,0,0,0,0,0,0,0,0,0
118,-9.845,23.385,6.53030953967574e-15,2.29536772572007e-06,7.84194343039552e-07,2.42351635365378e-38,2.35153948421266e-37,1.23027194177789e-36,1.74444798550569e-38,8.08115529285512e-37,1.37271290267768e-39,0,0,0,0,0,0,0,0,0,0
119,-9.845,23.235,1.2922648060846e-15,3.18252944291362e-07,1.00003175501553e-07,9.8719751785831e-41,9.48887957484787e-40,5.01189002631569e-39,7.10654381611583e-41,3.29210642281565e-39,5.53914045028892e-42,0,0,0,0,0,0,0,0,0,0
120,-9.845,23.085,2.76574289827248e-16,4.96831263238214e-08,1.40074027933643e-08,1.40373126013974e-43,1.00341668139423e-42,7.14536789495364e-42,1.0131680815248e-43,4.69350113766362e-42,5.85745340840181e-45,0,0,0,0,0,0,0,0,0,0
121,-9.845,22.935,2.11132474941215e-17,3.30630750924547e-09,8.76493642722888e-10,6.89906818570842e-45,4.50972152237299e-44,3.51410168735713e-43,4.98277445920898e-45,2.30827026822856e-43,2.63255395478353e-46,0,0,0,0,0,0,0,0,0,0
122,-9.845,22.785,1.63533146058752e-18,2.31086075407295e-10,5.81106197122821e-11,4.27857887818243e-46,2.76634625227817e-45,2.17949748159504e-44,3.09038990655093e-46,1.43162312420972e-44,1.61485709874468e-47,0,0,0,0,0,0,0,0,0,0
123,-9.845,22.635,1.1953344300944e-19,1.63019893864882e-11,4.01892821369901e-12,2.80526533837716e-47,1.80501349799653e-46,1.429042743346e-45,2.02629244005105e-47,9.38679972853648e-46,1.05367824640963e-48,0,0,0,0,0,0,0,0,0,0
124,-9.845,22.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-9.695,31.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-9.695,31.485,7.37966528369499e-18,6.78140133586024e-12,6.49140679745914e-12,7.31756137977425e-46,3.13381974098843e-44,3.58304045836128e-44,5.08052528658104e-46,2.35355333900867e-44,1.82936945656267e-46,0,0,0,0,0,0,0,0,0,0
127,-9.695,31.335,3.39039783589632e-17,3.26244388189451e-11,3.4240357945111e-11,5.29630621966827e-44,2.38186678091873e-42,2.58716020969148e-42,3.66842993221054e-44,1.69940016609653e-42,1.39041637228047e-44,0,0,0,0,0,0,0,0,0,0
128,-9.695,31.185,7.83504839879259e-17,8.4968660053975e-11,1.27037201588766e-10,1.26162494625572e-42,5.91414563885642e-41,6.14978133354551e-41,8.72000189088339e-43,4.03954087595173e-41,3.45238655018976e-43,0,0,0,0,0,0,0,0,0,0
129,-9.695,31.035,1.60615081197076e-16,2.30075699751703e-10,6.42523369035112e-10,6.72377490527301e-42,3.11548689378587e-40,3.27947767044569e-40,4.65009240757985e-42,2.15415530781137e-40,1.81866760622831e-42,0,0,0,0,0,0,0,0,0,0
130,-9.695,30.885,3.0803934666065e-16,6.1212824380516e-10,2.57396528305736e-09,4.60034696005371e-41,2.24431510987447e-39,2.23766705564145e-39,3.17287069215377e-41,1.46983234814024e-39,1.31012046265611e-41,0,0,0,0,0,0,0,0,0,0
131,-9.695,30.735,4.24272416941675e-16,9.33883058180163e-10,4.24235730123073e-09,4.02934228411016e-40,2.05316577605958e-38,1.9551752266498e-38,2.77231510336732e-40,1.28427497163491e-38,1.19853688848005e-40,0,0,0,0,0,0,0,0,0,0
132,-9.695,30.585,2.95974268756239e-16,5.26276315541486e-10,1.96029334536413e-09,2.22970840467612e-40,1.14403587369907e-38,1.08150310158358e-38,1.53350315715502e-40,7.10395337552062e-39,6.6783169670292e-41,0,0,0,0,0,0,0,0,0,0
133,-9.695,30.435,1.1944468014335e-16,1.67875476574147e-10,4.4193104332781e-10,1.28682190881124e-41,6.5297862648065e-40,6.24558232243474e-40,8.85584164825911e-42,4.10246864355603e-40,3.81176709429667e-42,0,0,0,0,0,0,0,0,0,0
134,-9.695,30.285,2.92089533995696e-17,3.74658720445504e-11,7.06170695809187e-11,5.06996648166879e-43,2.54915895499753e-41,2.4619825701138e-41,3.49093593777214e-43,1.61717607317294e-41,1.48807325525388e-43,0,0,0,0,0,0,0,0,0,0
135,-9.695,30.135,2.36169075139048e-18,3.20295477133178e-11,1.84833202720423e-10,5.12894810916381e-45,2.55507957877627e-43,2.4919132228187e-43,3.53337571473761e-45,1.6368362998522e-43,1.49152943079269e-45,0,0,0,0,0,0,0,0,0,0
136,-9.695,29.985,1.97971164434094e-19,9.29381240349169e-10,5.79303412613832e-09,4.35743768162884e-46,1.36961373548264e-44,2.16058325194361e-44,3.06357072235889e-46,1.41919913713276e-44,7.99512993662871e-47,0,0,0,0,0,0,0,0,0,0
137,-9.695,29.835,1.31208215883457e-19,5.74295868904722e-09,3.58162862057243e-08,2.22249691888376e-45,6.18316536294166e-44,1.10635700751022e-43,1.56874442752247e-45,7.26720856049783e-44,3.60942722402039e-46,0,0,0,0,0,0,0,0,0,0
138,-9.695,29.685,1.16719328292848e-19,1.50249281808228e-08,9.40790499767112e-08,3.14033190524133e-45,4.53401431483014e-44,1.58607974555368e-43,2.2489610004306e-45,1.04183118344947e-43,2.64673432681789e-46,0,0,0,0,0,0,0,0,0,0
139,-9.695,29.535,2.28814000174492e-19,4.68672863354833e-08,2.95374599357633e-07,8.97152468427797e-45,1.19062946091806e-43,4.53691136820679e-43,6.43305404921204e-45,2.98011228829748e-43,6.95030867216768e-46,0,0,0,0,0,0,0,0,0,0
3229,-2.195,31.035,5.79361234311705e-19,1.337413667939e-07,8.51894550537704e-07,1.82009154657561e-44,2.33816755282176e-43,9.20842497008994e-43,1.30569655726196e-44,6.04863930151601e-43,1.36490712133084e-45,0,0,0,0,0,0,0,0,0,0
141,-9.695,29.235,1.25202843624222e-18,3.10187397682003e-07,1.99386358491653e-06,2.53493546911089e-44,3.18335716357505e-43,1.28290206837672e-42,1.81907418415699e-44,8.42686115810726e-43,1.85828722241811e-45,0,0,0,0,0,0,0,0,0,0
142,-9.695,29.085,1.81951818039364e-18,4.6501568594185e-07,3.00155933857626e-06,2.643114944048e-44,3.2729666691737e-43,1.33790161928352e-42,1.8970600769706e-44,8.7881308065663e-43,1.91059685022713e-45,0,0,0,0,0,0,0,0,0,0
143,-9.695,28.935,1.44312644273466e-18,3.72447877167851e-07,2.40743580271221e-06,1.86532988825402e-44,2.30155017324415e-43,9.4424452906314e-43,1.33887916208882e-44,6.20235771837645e-43,1.34353171336106e-45,0,0,0,0,0,0,0,0,0,0
144,-9.695,28.785,8.59788019909707e-19,2.23481466001371e-07,1.4456839151e-06,1.03417951184999e-44,1.27402877356662e-43,5.23520596487078e-43,7.42319172615494e-45,3.43879356714128e-43,7.43715293152046e-46,0,0,0,0,0,0,0,0,0,0
145,-9.695,28.635,5.00142252763335e-19,1.30765746296485e-07,8.46410288252663e-07,5.67354217731461e-45,6.97951417337056e-44,2.87210437805653e-43,4.07246278349029e-45,1.88656838445188e-43,4.07429685982677e-46,0,0,0,0,0,0,0,0,0,0
146,-9.695,28.485,2.13999621114097e-19,5.6529345946009e-08,3.66278905151275e-07,2.21183785490179e-45,2.69380763595067e-44,1.11984119517646e-43,1.58786415480533e-45,7.35578069713568e-44,1.57251231783595e-46,0,0,0,0,0,0,0,0,0,0
147,-9.695,28.335,6.13168897501638e-20,1.64106743104286e-08,1.06377071932509e-07,9.80467050218781e-45,7.57477128303936e-44,4.98776470186341e-43,7.07233562830685e-45,3.27625947981315e-43,4.42177893645298e-46,0,0,0,0,0,0,0,0,0,0
148,-9.695,28.185,1.53475153649998e-20,4.23703848628353e-09,2.69662359627277e-08,2.27153441699153e-42,1.71641807231093e-41,1.15576848051615e-40,1.63880677847025e-42,7.59177240126345e-41,1.00196045331003e-43,0,0,0,0,0,0,0,0,0,0
149,-9.695,28.035,3.48973892673303e-21,3.70837813862545e-09,7.20077065804881e-09,2.91761458131096e-40,2.2436603046327e-39,1.48428532389303e-38,2.10462293355977e-40,9.74966573971563e-39,1.3097385251924e-41,0,0,0,0,0,0,0,0,0,0
150,-9.695,27.885,1.23204282872777e-20,6.75904183536416e-08,3.79150978143304e-08,1.3426958035456e-38,1.04767344946431e-37,6.82990782950082e-37,9.6843783473957e-39,4.48628826943106e-37,6.11580222414935e-40,0,0,0,0,0,0,0,0,0,0
151,-9.695,27.735,2.27895132214385e-19,1.00173087994099e-06,5.38160035802932e-07,3.41956937088532e-37,2.71225706290354e-36,1.73919746649276e-35,2.46607226727084e-37,1.14240797781322e-35,1.58328223805192e-38,0,0,0,0,0,0,0,0,0,0
152,-9.695,27.585,2.30376920728766e-18,7.92899952424646e-06,4.22726728864035e-06,4.80617071085937e-36,3.87969648467269e-35,2.44405732814104e-34,3.46551907570512e-36,1.6054017118204e-34,2.26477591780426e-37,0,0,0,0,0,0,0,0,0,0
153,-9.695,27.435,1.35548305609406e-17,3.46049371836969e-05,1.83629185824861e-05,4.16595285875693e-35,3.41723260326885e-34,2.11819549540548e-33,3.00346755817863e-35,1.39135634632625e-33,1.99481224261033e-36,0,0,0,0,0,0,0,0,0,0
154,-9.695,27.285,6.1386045219628e-17,0.000103486390776174,5.46211114865356e-05,2.68479801272813e-34,2.22728256991453e-33,1.36496054020374e-32,1.93542791946648e-34,8.96586983692848e-33,1.30017796006891e-35,0,0,0,0,0,0,0,0,0,0
155,-9.695,27.135,2.5328887033087e-16,0.000268043822224324,0.000140103894970275,1.40649738879892e-33,1.17558020193529e-32,7.15020511913736e-32,1.01385396939204e-33,4.69667851320862e-32,6.86245869294018e-35,0,0,0,0,0,0,0,0,0,0
156,-9.695,26.985,9.74634722004758e-16,0.000753595933324523,0.000389502215686676,6.47861588789247e-33,5.47972211422677e-32,3.29317964036811e-31,4.6695209363603e-33,2.16315557376891e-31,3.1987920731706e-34,0,0,0,0,0,0,0,0,0,0
157,-9.695,26.835,3.49112278953541e-15,0.00222302346409604,0.00113947312362352,3.29439190452504e-32,2.88385968292151e-31,1.67406080265086e-30,2.37371258794875e-32,1.09962235636726e-30,1.68345529757294e-33,0,0,0,0,0,0,0,0,0,0
158,-9.695,26.685,1.2337840488805e-14,0.006041831912299,0.00306934658859859,2.35083416504137e-31,2.1650391837344e-30,1.19400550255456e-29,1.69302446303376e-31,7.8429358250039e-30,1.26384323065116e-32,0,0,0,0,0,0,0,0,0,0
159,-9.695,26.535,5.28562577973026e-14,0.0146934831445118,0.00732928362547815,2.25979891369369e-30,2.16185959633189e-29,1.1473299637171e-28,1.62684149410436e-30,7.53634322143843e-29,1.26198711526742e-31,0,0,0,0,0,0,0,0,0,0
3464,-1.745,23.685,2.71656021764105e-13,0.0342264864900866,0.0166012987688361,2.88297571523001e-29,2.8014662023295e-28,1.46348919375913e-27,2.07513533322811e-29,9.61306443117923e-28,1.63535792022855e-30,0,0,0,0,0,0,0,0,0,0
161,-9.695,26.235,1.54437108811857e-12,0.0797988461660529,0.0373678220242319,4.73235318865741e-28,4.72803726916011e-27,2.40158816366027e-26,3.40530048019889e-28,1.57750544745213e-26,2.75999515449908e-29,0,0,0,0,0,0,0,0,0,0
162,-9.695,26.085,8.35893827876194e-12,0.187148937488843,0.084278353457365,5.09039684803115e-27,5.17173678885372e-26,2.58282220104372e-25,3.66227890966851e-27,1.69655070490394e-25,3.01900503998521e-28,0,0,0,0,0,0,0,0,0,0
163,-9.695,25.935,3.2983991129589e-11,0.380779072553767,0.165405819136192,2.79178363756222e-26,2.86091337584564e-25,1.41639308019907e-24,2.00835601587957e-26,9.30370924356211e-25,1.67006022602016e-27,0,0,0,0,0,0,0,0,0,0
164,-9.695,25.785,7.08837260414682e-11,0.585249402019063,0.247022224382985,6.01644129948453e-26,6.17664831687979e-25,3.05234096607963e-24,4.32802689270418e-26,2.00495845804521e-24,3.60562288038429e-27,0,0,0,0,0,0,0,0,0,0
165,-9.695,25.635,8.94881440359422e-11,0.732120265097241,0.303281247918785,6.20660727893437e-26,6.34999209023744e-25,3.14893736481261e-24,4.46499449104943e-26,2.06840869797865e-24,3.70681244984676e-27,0,0,0,0,0,0,0,0,0,0
